emp232,wage232,emp236,wage236,emp234,wage234,emp314,wage314,emp228,wage228,emp233,wage233,emp394,wage394,emp231,wage231,emp226,wage226,emp387,wage387,emp056,wage056,unem,cpi,minwage,lemp232,lwage232,gemp232,gwage232,lminwage,gmwage,gmwage_1,gmwage_2,gmwage_3,gmwage_4,gmwage_5,gmwage_6,gmwage_7,gmwage_8,gmwage_9,gmwage_10,gmwage_11,gmwage_12,lemp236,gcpi,lcpi,lwage236,gemp236,gwage236,lemp234,lwage234,gemp234,gwage234,lemp314,lwage314,gemp314,gwage314,t
263.9,6.13,51.1,5.97,59.6,6.33,68.9,6.77,97.9,7.79,322.8,6.39,102.2,8.12,48.2,7.34,62.1,8.66,10.2,7.9,1127.3,6.42,6.9,134.8,3.8,5.57557,1.813195,0.0045571,-0.0113546,1.335001,0,0,0,0,0,0,0,0,0,0,0.1260408,0,0,3.933784,0.0014849,4.903792,1.786747,-0.0421519,-0.021542,4.087656,1.8453,0,0.0079302,4.232656,1.912501,-0.0043449,-0.0044216,530
264.6,6.16,49.6,6.09,59.3,6.39,68.2,6.81,98.3,7.85,322.5,6.34,102.4,8.2,47.6,7.4,62.9,8.67,10.1,7.93,1126.9,6.44,6.8,135,3.8,5.578219,1.818077,0.0026493,0.004882,1.335001,0,0,0,0,0,0,0,0,0,0,0,0.1260408,0,3.903991,0.0014825,4.905275,1.806648,-0.0297937,0.0199013,4.082609,1.854734,-0.0050464,0.0094341,4.222445,1.918392,-0.0102115,0.005891,531
264,6.25,49.9,6.17,59,6.45,67.6,6.83,98.3,7.86,318,6.4,101.9,8.14,46.4,7.46,63.4,8.75,10,7.98,1124.7,6.55,6.1,135.2,4.25,5.575949,1.832582,-0.0022702,0.0145048,1.446919,0.1119179,0,0,0,0,0,0,0,0,0,0,0,0.1260408,3.910021,0.0014801,4.906755,1.819699,0.0060303,0.0130507,4.077538,1.86408,-0.0050716,0.0093458,4.213608,1.921325,-0.0088367,0.0029325,532
267,6.27,51.2,6.13,59.1,6.48,67.3,6.77,99.7,7.85,316.2,6.42,101.8,8.19,47,7.42,64.4,8.72,9.7,7.98,1128.6,6.59,5.7,135.6,4.25,5.587249,1.835776,0.0112996,0.0031948,1.446919,0,0.1119179,0,0,0,0,0,0,0,0,0,0,0,3.93574,0.0029545,4.909709,1.813195,0.0257185,-0.0065041,4.079231,1.868721,0.0016932,0.0046405,4.20916,1.912501,-0.0044475,-0.0088235,533
270.8,6.31,52.4,6.15,59.8,6.52,68.1,6.75,99.7,7.92,318.7,6.45,102.9,8.26,47.4,7.43,65.1,8.77,9.9,7.97,1138.4,6.59,5.5,136,4.25,5.60138,1.842136,0.0141315,0.0063593,1.446919,0,0,0.1119179,0,0,0,0,0,0,0,0,0,0,3.958907,0.0029454,4.912655,1.816452,0.0231671,0.0032574,4.091006,1.874874,0.011775,0.0061538,4.220977,1.909543,0.011817,-0.0029585,534
263.5,6.3,51.9,6.13,59.4,6.52,65.7,6.69,98.6,7.88,309.1,6.51,102.8,8.19,46.6,7.5,64.6,8.73,9.8,7.92,1136.1,6.59,5.5,136.2,4.25,5.574053,1.84055,-0.0273271,-0.001586,1.446919,0,0,0,0.1119179,0,0,0,0,0,0,0,0,0,3.949319,0.0014696,4.914124,1.813195,-0.0095878,-0.0032574,4.084294,1.874874,-0.0067115,0,4.185099,1.900614,-0.0358787,-0.0089287,535
271.3,6.32,52,6.18,60.8,6.52,68.2,6.73,100.4,8.01,318.9,6.5,103.9,8.21,47.2,7.44,66.1,8.76,9.7,7.98,1150.6,6.6,5.4,136.6,4.25,5.603225,1.843719,0.0291719,0.0031695,1.446919,0,0,0,0,0.1119179,0,0,0,0,0,0,0,0,3.951244,0.0029325,4.917057,1.821318,0.0019248,0.0081235,4.10759,1.874874,0.0232954,0,4.222445,1.906575,0.0373459,0.0059613,536
273.2,6.36,51.9,6.19,61.5,6.58,67.7,6.8,100.6,8.1,321.9,6.58,105.8,8.22,47.6,7.49,66.8,8.81,9.9,7.91,1127.6,6.67,5.3,137.2,4.25,5.610204,1.850028,0.006979,0.0063092,1.446919,0,0,0,0,0,0.1119179,0,0,0,0,0,0,0,3.949319,0.0043826,4.92144,1.822935,-0.0019248,0.0016168,4.119037,1.884035,0.0114474,0.0091604,4.215086,1.916923,-0.0073586,0.0103475,537
274,6.35,52.3,6.17,62,6.55,66.3,6.79,100.6,8.12,325.8,6.53,107.1,8.17,47.6,7.53,67.5,8.85,10.2,7.89,1135,6.71,5.3,137.4,4.25,5.613128,1.848455,0.002924,-0.0015736,1.446919,0,0,0,0,0,0,0.1119179,0,0,0,0,0,0,3.956996,0.0014567,4.922896,1.819699,0.0076776,-0.0032363,4.127134,1.879465,0.0080972,-0.0045696,4.19419,1.915451,-0.020896,-0.0014718,538
275.3,6.35,52.6,6.24,61.9,6.53,65.9,6.87,99.9,8.15,327.2,6.51,107.3,8.31,47.6,7.57,68,8.95,10,7.77,1184.7,6.76,5.8,137.8,4.25,5.617861,1.848455,0.0047331,0,1.446919,0,0,0,0,0,0,0,0.1119179,0,0,0,0,0,3.962716,0.0029068,4.925803,1.83098,0.0057197,0.0112814,4.12552,1.876407,-0.0016141,-0.0030581,4.188138,1.927164,-0.0060515,0.0117131,539
276.1,6.41,53,6.27,61,6.52,64.8,6.96,99.5,8.2,320.7,6.59,104.8,8.43,47.9,7.62,68.1,9.08,9.9,7.97,1249.1,6.75,6.3,137.9,4.25,5.620763,1.857859,0.002902,0.0094044,1.446919,0,0,0,0,0,0,0,0,0.1119179,0,0,0,0,3.970292,0.0007257,4.926529,1.835776,0.0075758,0.0047961,4.110874,1.874874,-0.0146465,-0.0015327,4.171306,1.940179,-0.0168328,0.0130154,540
275.4,6.45,52.1,6.26,60,6.57,64,6.99,99,8.2,315.8,6.56,104.5,8.43,47.2,7.56,68.1,8.97,9.2,7.91,1139.8,6.86,7.8,138.1,4.25,5.618225,1.86408,-0.0025387,0.0062208,1.446919,0,0,0,0,0,0,0,0,0,0.1119179,0,0,0,3.953165,0.0014491,4.927978,1.83418,-0.017127,-0.0015961,4.094345,1.882514,-0.0165291,0.0076395,4.158883,1.944481,-0.0124226,0.0043011,541
275.5,6.44,51.8,6.2,59.3,6.58,63.6,7,98.3,8.19,320.2,6.54,106.2,8.45,46.3,7.55,68.5,8.93,9.1,7.91,1098.3,6.84,8,138.6,4.25,5.618587,1.862529,0.0003629,-0.0015515,1.446919,0,0,0,0,0,0,0,0,0,0,0.1119179,0,0,3.94739,0.0036139,4.931592,1.824549,-0.0057747,-0.0096309,4.082609,1.884035,-0.0117354,0.0015209,4.152614,1.94591,-0.0062695,0.0014296,542
275.6,6.45,49.5,6.26,58.4,6.61,63.2,7.03,98.1,8.21,322.5,6.55,106.8,8.48,45.5,7.56,68.3,8.93,9.1,8.06,1095.8,6.85,7.5,139.3,4.25,5.61895,1.86408,0.0003629,0.0015515,1.446919,0,0,0,0,0,0,0,0,0,0,0,0.1119179,0,3.901973,0.0050378,4.93663,1.83418,-0.0454173,0.0096309,4.067316,1.888584,-0.0152931,0.0045489,4.146304,1.950187,-0.0063095,0.0042766,543
277.7,6.54,49.1,6.26,58.1,6.65,63.8,7.07,98.9,8.26,320.6,6.62,107.4,8.51,44.8,7.68,68.6,8.9,9.1,7.96,1112,6.89,6.8,139.5,4.25,5.626542,1.877937,0.0075912,0.0138571,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0.1119179,3.893859,0.0014348,4.938065,1.83418,-0.0081139,0,4.062166,1.894617,-0.0051503,0.0060332,4.155753,1.95586,0.009449,0.0056738,544
279.1,6.51,50.2,6.23,58,6.59,64.7,7.01,98.6,8.25,321.4,6.56,108.1,8.51,44.3,7.53,68.7,8.97,9,8,1110.9,6.88,6.5,139.7,4.25,5.63157,1.87334,0.0050287,-0.0045977,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.916015,0.0014329,4.939497,1.829376,0.0221562,-0.0048039,4.060443,1.885553,-0.0017228,-0.0090635,4.169761,1.947338,0.014008,-0.0085227,545
282.1,6.52,51.1,6.29,58.3,6.64,65,7.02,98.8,8.27,320.7,6.58,108.4,8.58,44.7,7.54,69,9.01,8.9,8.05,1119.4,6.87,6.4,140.2,4.25,5.642262,1.874874,0.0106912,0.0015348,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.933784,0.0035725,4.94307,1.838961,0.0177693,0.0095847,4.065602,1.893112,0.0051594,0.0075586,4.174387,1.948763,0.0046263,0.0014255,546
276.9,6.49,50,6.28,57.6,6.66,63.2,6.94,95.9,8.27,311,6.55,107.3,8.56,42.5,7.65,67.3,8.91,8.7,8.06,1122.6,6.83,6.2,140.5,4.25,5.623656,1.870263,-0.0186052,-0.0046118,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.912023,0.0021377,4.945208,1.83737,-0.0217614,-0.001591,4.053523,1.896119,-0.0120797,0.0030075,4.146304,1.937302,-0.0280833,-0.0114615,547
279.9,6.5,49.9,6.33,58,6.76,65.5,7,97.7,8.34,315.5,6.57,106.9,8.47,43.8,7.52,68.8,9,8.9,7.96,1128.6,6.81,6.2,140.9,4.25,5.634432,1.871802,0.010776,0.0015397,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.910021,0.0028429,4.94805,1.8453,-0.002002,0.0079302,4.060443,1.911023,0.0069203,0.0149034,4.18205,1.94591,0.0357461,0.0086083,548
277.6,6.56,50.3,6.31,58.2,6.86,65.9,7.01,98.6,8.38,315.7,6.64,109.3,8.65,43.7,7.58,69.4,9.02,9,7.76,1109,6.91,5.9,141.3,4.25,5.626181,1.880991,-0.0082512,0.0091884,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.918005,0.0028348,4.950885,1.842136,0.0079839,-0.0031645,4.063885,1.925707,0.0034423,0.0146846,4.188138,1.947338,0.0060883,0.0014277,549
278.7,6.55,50.4,6.3,58,6.75,65.1,7,97,8.4,314.4,6.58,110.6,8.72,43.3,7.6,68.5,9.13,9.1,7.72,1122.5,6.91,6,141.8,4.25,5.630136,1.879465,0.0039549,-0.0015255,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.919991,0.0035324,4.954418,1.84055,0.0019863,-0.001586,4.060443,1.909543,-0.0034423,-0.0161649,4.175924,1.94591,-0.0122142,-0.0014277,550
279.6,6.58,49.5,6.27,56.7,6.67,64.5,7.04,98,8.46,311.7,6.57,111.1,8.72,43.5,7.62,69.2,9.15,9.3,7.81,1175.7,6.95,6.2,142,4.25,5.63336,1.884035,0.0032239,0.0045696,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.901973,0.0014095,4.955827,1.835776,-0.0180185,-0.0047734,4.037774,1.89762,-0.0226688,-0.0119227,4.166665,1.951608,-0.0092592,0.0056981,551
277.3,6.65,50.2,6.37,55.6,6.74,62.8,7.1,97.5,8.47,308.5,6.58,107.5,8.74,43.9,7.69,69.8,9.1,8.8,8.1,1236.6,6.91,6.4,141.9,4.25,5.6251,1.894617,-0.0082598,0.0105821,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.916015,-0.0007048,4.955122,1.851599,0.0140424,0.0158231,4.018183,1.90806,-0.0195909,0.01044,4.139955,1.960095,-0.02671,0.0084866,552
275.6,6.72,50.2,6.43,54.5,6.77,62.6,7.06,97,8.53,305.4,6.63,106.7,8.83,43.6,7.76,69.8,9.1,8.4,8.1,1145.6,7.04,7.4,142.6,4.25,5.61895,1.905088,-0.0061498,0.0104712,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.916015,0.004921,4.960043,1.860975,0,0.0093751,3.998201,1.912501,-0.0199826,0.0044413,4.136765,1.954445,-0.0031896,-0.0056498,553
276,6.67,50.6,6.32,54.4,6.8,62.4,7.04,97.1,8.53,309,6.66,109.3,8.75,43.1,7.7,69.5,9.17,8.3,8.18,1113,7.02,7.4,143.1,4.25,5.620401,1.89762,0.0014505,-0.0074682,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.923952,0.0035005,4.963544,1.843719,0.0079365,-0.0172553,3.996364,1.916923,-0.0018365,0.0044216,4.133565,1.951608,-0.0032001,-0.0028368,554
275.7,6.67,49.5,6.35,54.5,6.86,62.4,7.12,96.2,8.48,310.7,6.64,110.4,8.7,42.2,7.74,70.3,9.09,8.4,8.16,1107.8,7,7.2,143.6,4.25,5.619313,1.89762,-0.0010877,0,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.901973,0.0034876,4.967031,1.848455,-0.0219789,0.0047356,3.998201,1.925707,0.0018365,0.0087848,4.133565,1.962908,0,0.0112995,555
274,6.67,47.8,6.34,54.1,6.88,61.9,7.16,97.4,8.61,310.1,6.66,110,8.79,42.4,7.71,71.5,9.25,8.4,8.22,1116.7,7.06,6.3,144,4.25,5.613128,1.89762,-0.0061851,0,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.867026,0.0027819,4.969813,1.846879,-0.0349472,-0.0015761,3.990834,1.928619,-0.0073664,0.0029112,4.12552,1.96851,-0.0080452,0.0056022,556
276.9,6.68,48.8,6.32,53.6,6.81,62.4,7.16,97.5,8.62,309.7,6.65,110.6,8.81,41.8,7.69,71.8,9.17,8.4,8.06,1123,7.05,5.7,144.2,4.25,5.623656,1.899118,0.0105281,0.0014981,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88773,0.0013881,4.971201,1.843719,0.0207047,-0.0031595,3.981549,1.918392,-0.0092852,-0.0102266,4.133565,1.96851,0.0080452,0,557
278.1,6.68,49.4,6.4,53.9,6.84,62.4,7.13,97.6,8.62,308.3,6.68,111.2,8.8,42.2,7.69,72.1,9.15,8.5,8.21,1134.9,7.01,5.8,144.4,4.25,5.627981,1.899118,0.0043244,0,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.899951,0.0013857,4.972587,1.856298,0.0122201,0.0125787,3.98713,1.922788,0.0055814,0.0043957,4.133565,1.964311,0,-0.0041987,558
269.3,6.67,48.4,6.37,53.1,6.78,60,7.14,96.5,8.59,294.4,6.68,110,8.88,40.9,7.79,71.1,9.12,8.4,8.32,1135.8,6.96,5.7,144.4,4.25,5.595826,1.89762,-0.0321546,-0.0014981,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8795,0,4.972587,1.851599,-0.0204506,-0.0046985,3.972177,1.913977,-0.0149536,-0.0088106,4.094345,1.965713,-0.0392208,0.0014015,559
275.8,6.67,48.5,6.4,52.9,6.82,62.8,7.21,97,8.59,302.4,6.76,109.6,8.73,41,7.61,71.4,9.16,8.5,8.17,1146.8,6.9,5.4,144.8,4.25,5.619676,1.89762,0.02385,0,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.881564,0.0027666,4.975354,1.856298,0.002064,0.0046985,3.968403,1.91986,-0.0037735,0.0058824,4.139955,1.975469,0.0456104,0.0097562,560
274.4,6.74,48.1,6.4,53.1,6.91,62.5,7.29,96.9,8.67,302.2,6.79,112.4,8.87,41.8,7.7,72.1,9.17,8.5,8.39,1130.1,7.04,5.1,145.1,4.25,5.614587,1.90806,-0.0050893,0.01044,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.873282,0.0020695,4.977423,1.856298,-0.0082817,0,3.972177,1.93297,0.0037735,0.01311,4.135167,1.986503,-0.0047884,0.0110345,561
272.9,6.72,47.3,6.43,53.1,6.92,62.5,7.28,96.6,8.66,299.2,6.78,113.3,8.79,41.5,7.88,72,9.26,8.5,8.24,1133.3,7.07,5.2,145.7,4.25,5.609106,1.905088,-0.0054812,-0.0029718,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85651,0.0041265,4.98155,1.860975,-0.016772,0.0046766,3.972177,1.934416,0,0.0014462,4.135167,1.985131,0,-0.0013726,562
273.1,6.72,46.8,6.42,53.1,6.92,62,7.38,97.4,8.68,295.1,6.75,114.3,8.85,41.5,7.88,72,9.24,8.5,8.23,1179.9,7.06,5.1,145.8,4.25,5.609838,1.905088,0.0007324,0,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.845883,0.0006862,4.982236,1.859418,-0.010627,-0.0015564,3.972177,1.934416,0,0,4.127134,1.998774,-0.0080323,0.0136428,563
269.9,6.8,46.3,6.37,52.3,6.87,61.1,7.39,97.3,8.72,287.4,6.83,112.1,8.9,41.4,7.92,71.7,9.31,8.4,8.31,1256.7,6.97,5.5,145.8,4.25,5.598052,1.916923,-0.0117865,0.0118346,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.835142,0,4.982236,1.851599,-0.0107412,-0.0078187,3.956996,1.927164,-0.0151803,-0.0072517,4.112512,2.000128,-0.0146227,0.0013541,564
265.6,6.81,45.4,6.43,50.9,6.87,60.1,7.43,96.9,8.76,285,6.78,111.2,9,40.9,7.91,72,9.22,8.3,8.44,1142,7.18,6.5,146.2,4.25,5.581992,1.918392,-0.0160599,0.0014694,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.815512,0.0027394,4.984975,1.860975,-0.0196297,0.0093751,3.929863,1.927164,-0.0271335,0,4.09601,2.005526,-0.0165019,0.005398,565
267,6.85,45.7,6.46,50.9,6.84,59.2,7.4,96.4,8.76,287.5,6.8,112.8,9.01,40.1,7.77,71.8,9.21,8.3,8.56,1101.2,7.16,6.6,146.7,4.25,5.587249,1.924249,0.0052571,0.0058566,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.822098,0.0034142,4.988389,1.865629,0.0065861,0.0046548,3.929863,1.922788,0,-0.0043763,4.080922,2.00148,-0.0150881,-0.0040457,566
266.5,6.87,43.9,6.54,51.2,6.88,58.4,7.43,96.3,8.76,291.4,6.87,113.8,8.98,40,7.89,71.8,9.22,8.1,8.59,1109.3,7.12,6,147.2,4.25,5.585374,1.927164,-0.0018744,0.0029154,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.781914,0.0034027,4.991792,1.877937,-0.0401838,0.0123079,3.93574,1.928619,0.0058765,0.0058309,4.067316,2.005526,-0.0136056,0.0040457,567
266.4,6.92,43.1,6.58,51.3,6.96,58.5,7.49,96.1,8.85,293.1,6.87,114.2,9.02,39.8,7.93,72.3,9.28,8.1,8.46,1111,7.16,5.2,147.4,4.25,5.584999,1.934416,-0.0003753,0.0072517,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.763523,0.0013576,4.99315,1.884035,-0.0183916,0.0060976,3.937691,1.940179,0.0019512,0.0115608,4.069027,2.013569,0.0017109,0.0080431,568
266.7,6.91,44,6.54,50.8,6.92,57.9,7.43,96.4,8.86,298.6,6.89,114.7,8.97,40.1,7.86,72.5,9.27,8.1,8.45,1114.8,7.17,4.4,147.5,4.25,5.586124,1.93297,0.0011253,-0.0014462,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78419,0.0006785,4.993828,1.877937,0.0206668,-0.0060976,3.927896,1.934416,-0.0097945,-0.0057636,4.058717,2.005526,-0.0103097,-0.0080431,569
268.9,6.94,45.6,6.55,51.5,6.95,58.1,7.45,97.1,8.85,298.1,6.91,114.4,8.96,40.1,7.91,73.4,9.39,8.4,8.44,1129.4,7.13,4.5,148,4.25,5.594339,1.937302,0.008215,0.0043322,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.819908,0.0033841,4.997212,1.879465,0.035718,0.0015279,3.941582,1.938742,0.0136855,0.0043259,4.062166,2.008214,0.0034485,0.0026882,570
261.2,6.98,45.4,6.57,50.7,7,55.3,7.5,96.6,8.92,286.2,6.95,114.3,9.07,37.7,8.04,71.3,9.37,8.2,8.64,1136.2,7.11,4.7,148.4,4.25,5.565287,1.943049,-0.0290527,0.0057472,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.815512,0.0026989,4.999911,1.882514,-0.0043955,0.0030488,3.925926,1.94591,-0.0156558,0.0071684,4.012773,2.014903,-0.0493927,0.0066891,571
265.9,6.98,45.5,6.58,51.3,6.95,58.2,7.46,97,8.92,298,6.94,116,9.2,38.9,7.85,73.8,9.47,8.5,8.59,1146.7,7.07,4.4,149,4.25,5.58312,1.943049,0.0178337,0,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.817712,0.004035,5.003946,1.884035,0.0022001,0.0015209,3.937691,1.938742,0.0117648,-0.0071684,4.063885,2.009555,0.0511122,-0.0053477,572
266.2,7.03,45.7,6.58,51.7,7.03,57.4,7.49,96.9,8.96,299.8,7.04,117.1,9.25,39.7,7.95,73.9,9.43,8.6,8.53,1137.1,7.22,4.1,149.4,4.25,5.584248,1.950187,0.0011277,0.0071378,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.822098,0.0026808,5.006627,1.884035,0.0043859,0,3.945458,1.950187,0.007767,0.011445,4.050045,2.013569,-0.0138407,0.0040135,573
265.9,7.03,45.8,6.66,51.3,7.01,56.4,7.59,96.7,8.94,301,7.06,119,9.22,39.7,7.95,74.3,9.46,8.6,8.4,1150,7.28,4.1,149.5,4.25,5.58312,1.950187,-0.0011277,0,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.824284,0.0006695,5.007297,1.896119,0.0021858,0.0120847,3.937691,1.947338,-0.007767,-0.002849,4.032469,2.026832,-0.0175753,0.0132627,574
265.8,7.05,45.5,6.68,51.2,7.04,55.9,7.57,96.9,8.96,295.3,7.1,119.8,9.29,39.3,7.96,74.5,9.45,8.7,8.54,1195,7.25,4.1,149.7,4.25,5.582744,1.953028,-0.0003762,0.0028409,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.817712,0.0013366,5.008633,1.899118,-0.0065718,0.0029985,3.93574,1.951608,-0.0019512,0.0042704,4.023564,2.024193,-0.0089049,-0.0026386,575
266.1,7.09,45.3,6.68,51.1,7.11,55.5,7.57,97.6,9,287,7.09,118.1,9.3,38.9,7.99,74.3,9.52,8.6,8.65,1255.4,7.23,4.3,149.7,4.25,5.583872,1.958685,0.0011282,0.0056578,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.813307,0,5.008633,1.899118,-0.0044053,0,3.933784,1.961502,-0.001955,0.0098941,4.016383,2.024193,-0.0071812,0,576
262.1,7.19,45.3,6.85,50.4,7.14,54.9,7.6,97.4,9.03,281.4,7.14,117,9.39,38.5,8.11,73.2,9.44,8.3,8.82,1156.1,7.42,5.4,150.3,4.25,5.568726,1.972691,-0.0151463,0.0140058,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.813307,0.0040002,5.012633,1.924249,0,0.0251307,3.919991,1.965713,-0.0137932,0.0042105,4.005513,2.028148,-0.01087,0.0039551,577
260.8,7.12,45.2,6.77,50,7.03,54,7.56,97.3,9.02,284.2,7.1,118,9.37,37.9,7.93,74.3,9.44,8.2,8.87,1113.5,7.43,5,150.9,4.25,5.563754,1.962908,-0.0049725,-0.0097835,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.811097,0.003984,5.016617,1.912501,-0.0022099,-0.0117476,3.912023,1.950187,-0.0079682,-0.0155261,3.988984,2.022871,-0.0165291,-0.0052769,578
261,7.16,43.5,6.8,49.9,7.1,54.1,7.61,97.2,9.05,283.1,7.13,118.5,9.39,37.2,8.04,73.6,9.47,8.1,8.88,1106.5,7.47,4.8,151.4,4.25,5.56452,1.96851,0.0007668,0.0056022,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.772761,0.0033078,5.019925,1.916923,-0.0383363,0.0044216,3.910021,1.960095,-0.002002,0.0099081,3.990834,2.029463,0.0018501,0.006592,579
259.5,7.26,42.4,6.87,49.4,7.19,53.5,7.75,97.2,9.1,284.2,7.21,118.5,9.46,37.5,8.36,74.6,9.4,8.1,8.91,1109.1,7.49,4.6,151.9,4.25,5.558757,1.98238,-0.0057635,0.01387,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.747149,0.0032973,5.023222,1.927164,-0.0256124,0.0102414,3.899951,1.972691,-0.0100706,0.0125964,3.979682,2.047693,-0.0111525,0.0182295,580
257.6,7.18,43.1,6.79,49,7.14,53.6,7.67,96.7,9.13,285.6,7.18,118.6,9.43,37.3,8.02,73.3,9.47,8,8.79,1104,7.48,4.3,152.2,4.25,5.551408,1.971299,-0.007349,-0.0110805,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.763523,0.0019732,5.025196,1.915451,0.0163743,-0.0117131,3.89182,1.965713,-0.0081303,-0.0069784,3.981549,2.037317,0.0018673,-0.0103762,581
256.9,7.18,43.5,6.79,48.9,7.24,53.5,7.64,95.2,9.17,283.4,7.28,118.6,9.41,37.1,8.01,73.3,9.52,7.8,8.81,1118.4,7.49,4,152.5,4.25,5.548687,1.971299,-0.0027208,0,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.772761,0.0019689,5.027164,1.915451,0.009238,0,3.889777,1.979621,-0.0020428,0.0139084,3.979682,2.033398,-0.0018673,-0.0039189,582
245.8,7.19,42.5,6.74,47.7,7.4,49.5,7.5,91.3,9.23,272.9,7.29,114.9,9.44,34.9,8.23,70.2,9.54,7.8,8.84,1116,7.44,4.1,152.5,4.25,5.504518,1.972691,-0.0441689,0.0013918,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.749504,0,5.027164,1.90806,-0.0232568,-0.0073911,3.864931,2.00148,-0.0248461,0.0218589,3.901973,2.014903,-0.077709,-0.0184946,583
250.8,7.17,42.4,6.83,47.5,7.24,52.3,7.63,93,9.26,280,7.35,115.1,9.47,35.8,8.01,72.1,9.58,8,8.76,1125.2,7.39,3.9,152.9,4.25,5.524656,1.969906,0.0201378,-0.0027856,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.747149,0.0026197,5.029784,1.921325,-0.0023556,0.0132648,3.86073,1.979621,-0.0042017,-0.0218589,3.956996,2.032088,0.0550237,0.0171847,584
249.1,7.19,42.7,6.93,46.8,7.36,52.3,7.74,92.7,9.3,278.7,7.36,115.8,9.6,35.8,8.11,71.6,9.61,7.8,8.8,1095.2,7.52,3.8,153.2,4.25,5.517854,1.972691,-0.0068016,0.0027856,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.754199,0.0019598,5.031744,1.93586,0.0070505,0.0145352,3.845883,1.99606,-0.0148466,0.0164387,3.956996,2.046402,0,0.0143139,585
239.8,7.2,41.6,6.92,45.8,7.32,51.1,7.8,91.7,9.3,276.7,7.37,117.7,9.54,35.6,8.19,71,9.59,7.8,8.84,1099,7.55,3.7,153.7,4.25,5.479805,1.974081,-0.0380487,0.0013899,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7281,0.0032587,5.035003,1.934416,-0.026099,-0.001444,3.824284,1.99061,-0.0215991,-0.0054495,3.933784,2.054124,-0.023212,0.0077219,586
238.5,7.23,41,6.98,45.3,7.4,50.2,7.79,90.3,9.27,272.8,7.37,119.8,9.59,34.7,8.13,70.8,9.65,8,9.05,1157.8,7.5,4.2,153.6,4.25,5.47437,1.978239,-0.0054359,0.004158,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.713572,-0.0006509,5.034352,1.943049,-0.014528,0.0086331,3.813307,2.00148,-0.010977,0.0108697,3.916015,2.052841,-0.0177693,-0.0012827,587
236.9,7.27,40.5,6.94,43.8,7.39,47.9,7.83,89.3,9.29,262.7,7.46,118.1,9.62,34.5,8.15,70.6,9.7,8.1,9.41,1203.6,7.47,4.5,153.5,4.25,5.467638,1.983756,-0.0067315,0.0055172,1.446919,0,0,0,0,0,0,0,0,0,0,0,0,0,3.701302,-0.0006514,5.0337,1.937302,-0.01227,-0.0057472,3.779634,2.000128,-0.0336733,-0.0013523,3.869116,2.057962,-0.0468996,0.0051215,588
